Id,PersonId,Name,MetadataDateSent,clean_email,raw_email,scores_nltk,pred_nltk,scores_TextBlob,pred_TextBlob,same,topic,topic_0,topic_1,topic_2
7187,32,Cheryl Mills,2010-02-21T05:00:00+00:00,meant after Thx,I meant after 1:30. Thx,0.3612,positive,0.0,neutural,0.0,topic_0,0.7064876473252746,0.14902198655636126,0.14449036611836394
7191,87,Jake Sullivan,2010-02-22T05:00:00+00:00,Any chance the date could be changed,Any chance the date could B6 be changed?,0.25,positive,0.0,neutural,0.0,topic_0,0.7455402870318991,0.13059887088545558,0.12386084208264532
7192,138,Mark Penn,2010-02-22T05:00:00+00:00,Pls print copies,Pls print 2 copies.,0.0772,positive,0.0,neutural,0.0,topic_1,0.12287530112841362,0.7517308158297423,0.12539388304184418
7192,488,markjpenr,2010-02-22T05:00:00+00:00,So what was the reaction,"So, what was the reaction?",0.0,neutural,0.0,neutural,1.0,topic_1,0.16756490872904564,0.6575962920467532,0.1748387992242011
7196,116,Lauren Jiloty,2010-02-22T05:00:00+00:00,Pis print Thursday June PM Fw Brief memo for Cheryl Mills on Colombia for Secretary Clinton,"Pis print. H <hrod17@clintonemail.com> Thursday, June 3, 2010 3:55 PM 'JilotyLC@state.gov. Fw: Brief memo for Cheryl Mills on Colombia - for Secretary Clinton",0.0,neutural,0.0,neutural,1.0,topic_1,0.07490689916058194,0.8505793047593737,0.07451379608004444
7197,32,Cheryl Mills,2010-02-22T05:00:00+00:00,What does Bill Burns think Id rather do it later so can get ready to go,What does Bill Burns think? I'd rather do it later so I can get ready to go.,0.4144,positive,0.1,positive,1.0,topic_2,0.14647000801752533,0.15346590871233226,0.7000640832701425
7198,81,Huma Abedin,2010-02-23T05:00:00+00:00,little more time know the Greek call will last long time and cant predict how long Yang will take so this is not good idea But if can finish the call by then can do as long as Im done by,"u a little more time. I know the Greek call will last a long time and I can't predict how long Yang will take so this is not a good idea. But if I can finish the P call by 8:20, then I can do as long as I'm done by 8:45.",-0.3412,negative,-0.023437499999999997,negative,1.0,topic_2,0.13584756986770594,0.0988591528213726,0.7652932773109214
7198,124,Lona Valmoro,2010-02-23T05:00:00+00:00,Thursday April PM Re To Cheryl Mills Rep McGovern Letter to President Obama DHS Secretary Napolitano and Secretary of State Clinton,"H <hrod17@clintonemail.com> Thursday, April 22, 2010 5:56 PM 'millscd@state.gov' 'sullivanjj@state.gov' Re: To Cheryl Mills: Rep. McGovern Letter to President Obama, DHS Secretary Napolitano and Secretary of State Clinton",0.0,neutural,0.0,neutural,1.0,topic_1,0.08485784857024295,0.8419208037025326,0.07322134772722455
7199,116,Lauren Jiloty,2010-02-23T05:00:00+00:00,Pis see the memcon for details,Pis see the memcon for details.,0.0,neutural,0.0,neutural,1.0,topic_0,0.6701130109302373,0.17953150946456245,0.15035547960520024
7201,10,Anne-Marie Slaughter,2010-02-23T05:00:00+00:00,What is the date of her event in December,What is the date of her event in December?,0.0,neutural,0.0,neutural,1.0,topic_1,0.13928657943942066,0.7330154017737723,0.12769801878680698
7202,10,Anne-Marie Slaughter,2010-02-23T05:00:00+00:00,thought we did already,I thought we did already.,0.0,neutural,0.0,neutural,1.0,topic_1,0.17204580446129872,0.6510476937758208,0.1769065017628805
7203,180,Richard Verma,2010-02-24T05:00:00+00:00,Rich Given his recent letter to me need to call him soon Can you provide suggested points for Iran and Israel Thx,"Rich, 'Given his recent letter to me, I need to call him soon. Can you provide suggested points for Iran and Israel? Thx.",0.7269,positive,0.1875,positive,1.0,topic_2,0.0819515970436734,0.09075385840014663,0.8272945445561801
7204,180,Richard Verma,2010-02-24T05:00:00+00:00,When can we do conf call on speech,When can we do conf call on speech?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7083546793240368,0.14729869386327624,0.14434662681268684
7205,87,Jake Sullivan,2010-02-25T05:00:00+00:00,Can we reschedule the dinner if cant do the th,Can we reschedule the dinner if I can't do the 24th?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7125688481165448,0.15591987631463514,0.1315112755688201
7206,87,Jake Sullivan,2010-02-25T05:00:00+00:00,Thx for following up on both,Thx for following up on both.,0.3612,positive,0.0,neutural,0.0,topic_2,0.177286348891754,0.15779881891112468,0.6649148321971214
7208,112,Kris Balderston,2010-02-25T05:00:00+00:00,Will get draft later today,Will I get a draft later today?,0.0,neutural,0.0,neutural,1.0,topic_2,0.12545074738394052,0.12788135585443755,0.7466678967616222
7210,32,Cheryl Mills,2010-02-26T05:00:00+00:00,Sunday March PM letter,"H <hrod17@clintonemail.com> Sunday, March 21, 2010 3:55 PM Valenzuelaaa@state.gov. 'sullivanjj@state.gov' letter",0.0,neutural,0.0,neutural,1.0,topic_1,0.11388514448086964,0.7674504470138364,0.11866440850529406
7211,81,Huma Abedin,2010-02-27T05:00:00+00:00,Thanks so much As to visuals will we have handouts or power point on screen,"Thanks so much. As to visuals, will we have handouts or power point on screen?",0.4404,positive,0.2,positive,1.0,topic_1,0.1045723326983772,0.7915529949660017,0.10387467233562096
7212,81,Huma Abedin,2010-02-27T05:00:00+00:00,Id like one on one time him,I'd like one-on-one time w him.,0.3612,positive,0.0,neutural,0.0,topic_1,0.13842156304228198,0.7113864901982171,0.15019194675950087
7213,170,Philippe Reines,2010-02-27T05:00:00+00:00,Am supposed to call her tomorrow,Am I supposed to call her tomorrow?,0.0,neutural,0.0,neutural,1.0,topic_1,0.14012468090505195,0.7188696857709427,0.1410056333240053
7214,32,Cheryl Mills,2010-02-27T05:00:00+00:00,Sounds great,Sounds great.,0.6249,positive,0.8,positive,1.0,topic_2,0.1437653904258742,0.31171610274490336,0.5445185068292224
7215,32,Cheryl Mills,2010-02-28T05:00:00+00:00,At beginning Will there be camera spray,At beginning. Will there be a camera spray?,0.0,neutural,0.0,neutural,1.0,topic_1,0.12707406993359455,0.7489975245830285,0.12392840548337695
7217,196,Strobe Talbott,2010-02-27T05:00:00+00:00,Sunday March PM sullivan stategov Re letter,"H <hrod17@clintonemail.com> Sunday, March 21, 2010 4:14 PM 'sullivan-@state.gov' Re: letter",0.0,neutural,0.0,neutural,1.0,topic_1,0.1002358782239528,0.7972780972046188,0.10248602457142823
7221,491,prein6,2010-03-02T05:00:00+00:00,dont have memo,I don't have memo.,0.0,neutural,0.0,neutural,1.0,topic_1,0.16764438465669465,0.6655396310093953,0.16681598433391004
7221,170,Philippe Reines,2010-03-02T05:00:00+00:00,On next draft and hope last which incorporates all these changes will make line edits,"On next draft, and I hope last, which incorporates all these changes, I will make line edits.",0.4404,positive,0.0,neutural,0.0,topic_2,0.3857508275648751,0.10230991861408092,0.511939253821044
7222,87,Jake Sullivan,2010-03-02T05:00:00+00:00,just went over edits Dan Let me know if there are any serious changes from reviewers,I just went over edits w Dan. Let me know if there are any serious changes from reviewers.,-0.0772,negative,-0.3333333333333333,negative,1.0,topic_1,0.1234552729893152,0.5148991987196587,0.3616455282910261
7223,32,Cheryl Mills,2010-03-03T05:00:00+00:00,For the meeting,For the meeting?,0.0,neutural,0.0,neutural,1.0,topic_2,0.16751526549202272,0.17922355939073578,0.6532611751172415
7225,87,Jake Sullivan,2010-03-04T05:00:00+00:00,Ok me Monday March AM Re AIPAC,"Ok w me H <hrod17@clintonemail.com> Monday, March 22, 2010 7:24 AM 'sullivanjj@state.gov' Re: AIPAC",0.29600000000000004,positive,0.5,positive,1.0,topic_1,0.11762439293915608,0.7682888008619463,0.1140868061988977
7226,216,William Burns,2010-03-04T05:00:00+00:00,Pls add to the acknowledgements Howard Friedman Ester Kurz and Richard Fishman,"Pls add to the acknowledgements: Howard Friedman, Ester Kurz and Richard Fishman.",0.0772,positive,0.0,neutural,0.0,topic_2,0.10269081176220346,0.09507275613546563,0.8022364321023309
7226,63,Ellen Tauscher,2010-03-04T05:00:00+00:00,Monday March AM preines Health care topper,"H <hrod17@clintonemail.com> Monday, March 22, 2010 8:47 AM 'sullivanjj@state.gov'; 'preines Health care topper",0.4939,positive,0.0,neutural,0.0,topic_1,0.42536262108586026,0.4729814409532613,0.1016559379608783
7227,112,Kris Balderston,2010-03-05T05:00:00+00:00,think we should reconsider this invite,I think we should reconsider this invite.,0.1901,positive,0.0,neutural,0.0,topic_1,0.12928108811061434,0.7437449893249956,0.12697392256438994
7228,81,Huma Abedin,2010-04-01T04:00:00+00:00,Am sending to Lona to work out time,Am sending to Lona to work out time.,0.0,neutural,0.0,neutural,1.0,topic_1,0.11319142921237277,0.7395936248234076,0.14721494596421952
7229,81,Huma Abedin,2010-04-01T04:00:00+00:00,Lets hear it for the nuns knew when they came out the die was cast and Bart would get his knuckles rapped Now lets wrap this up in the Senate and go drink something unhealthy All your AIPAC friends told me youre doing well so take care and keep going the wind at you back and my fervent cheers Hillary,"Let's hear it for the nuns--I knew when they came out, the die was cast and Bart would get his knuckles rapped. Now, let's wrap this up in the Senate and go drink something unhealthy! All your AIPAC friends told me you're doing well so take care and keep going--w the wind at you back and my fervent cheers--Hillary",0.6786,positive,-0.2,negative,0.0,topic_0,0.7974631268350655,0.07148915715956666,0.13104771600536788
7230,32,Cheryl Mills,2010-03-05T05:00:00+00:00,need to discuss Pakistan agenda pls call me thru Ops,I need to discuss Pakistan agenda--pls call me thru Ops.,0.0772,positive,0.0,neutural,0.0,topic_2,0.10918006875392583,0.12965669849158226,0.7611632327544919
7233,32,Cheryl Mills,2010-04-01T04:00:00+00:00,Remember the comparison asked for Is that ready Id like it today,Remember the comparison I asked for? Is that ready--I'd like it today.,0.6124,positive,0.2,positive,1.0,topic_1,0.09936511758000974,0.7883161263694201,0.11231875605057023
7234,180,Richard Verma,2010-03-05T05:00:00+00:00,havent seen it yet and its not in my materials for today,I haven't seen it yet and it's not in my materials for today.,0.0,neutural,0.0,neutural,1.0,topic_1,0.1406728384885208,0.6963272276940153,0.16299993381746392
7235,87,Jake Sullivan,2010-04-01T04:00:00+00:00,Pis put him on my call list and call to ask how late tonight or early tomorrow can call him,Pis put him on my call list and call to ask how late tonight or early tomorrow I can call him.,0.0,neutural,-0.1,negative,0.0,topic_1,0.09599332082217484,0.8034269951528464,0.1005796840249786
7236,180,Richard Verma,2010-03-06T05:00:00+00:00,Friday March AM sbwhoeop Re have extended my congrats to all,"H <hrod17@clintonemail.com> Friday, March 26, 2010 5:45 AM 'sbwhoeop • Re: I have extended my congrats to all.",0.5267,positive,0.0,neutural,0.0,topic_1,0.10555830263168037,0.7897429040169817,0.10469879335133803
7237,41,Courtney Beale,2010-03-06T05:00:00+00:00,What week,What a week!,0.0,neutural,0.0,neutural,1.0,topic_1,0.1687194887990601,0.6470957596458751,0.18418475155506506
7240,81,Huma Abedin,2010-03-06T05:00:00+00:00,Pls be sure that this is on call list,Pls be sure that this # is on call list.,0.3818,positive,0.5,positive,1.0,topic_0,0.5534249940330803,0.3176307893597756,0.1289442166071441
7241,81,Huma Abedin,2010-03-06T05:00:00+00:00,Is it too late to get plane for tonight have too much stuff If it is may prefer to shuttle back Sunday and fly to Ottawa straight from DC on Monday in order to get better organized for next week,"Is it too late to get a plane for tonight? (I have too much stuff!) If it is, I may prefer to shuttle back Sunday and fly to Ottawa straight from DC on Monday in order to get better organized for next week.",0.5859,positive,0.2,positive,1.0,topic_1,0.12975436446191113,0.7981624590557328,0.072083176482356
7242,81,Huma Abedin,2010-03-06T05:00:00+00:00,Were you able to get copy of it,Were you able to get a copy of it?,0.0,neutural,0.5,positive,0.0,topic_1,0.13991257647510644,0.7181461457770464,0.1419412777478471
7244,87,Jake Sullivan,2010-04-01T04:00:00+00:00,will call later,I will call later.,0.0,neutural,0.0,neutural,1.0,topic_2,0.16681178381059147,0.16861731399535929,0.6645709021940492
7246,81,Huma Abedin,2010-04-02T04:00:00+00:00,Outreach Center Pls print,Outreach Center Pls print.,0.34,positive,-0.1,negative,0.0,topic_2,0.11641004740144276,0.2965417864314874,0.5870481661670698
7247,87,Jake Sullivan,2010-04-02T04:00:00+00:00,Im free until and after Sorry couldnt get back to you last night,I'm free until 10:30 and after 1. Sorry I couldn't get back to you last night.,0.4588,positive,-0.024999999999999998,negative,0.0,topic_1,0.12487535267068545,0.7425463063158141,0.1325783410135006
7250,170,Philippe Reines,2010-03-06T05:00:00+00:00,Call me at home thru Ops,Call me at home thru Ops.,0.0,neutural,0.0,neutural,1.0,topic_2,0.3046046558622453,0.1467992519560475,0.548596092181707
7252,194,Sidney Blumenthal,2010-03-06T05:00:00+00:00,Bill My husband cannot go PM Putin in mid April because of his schedule but he would be very interested in doing such events the PM in the future Will you pls pass on to the Russians Thx HRC,"Bill--My husband cannot go w PM Putin in mid-April because of his schedule, but he would be very interested in doing such events w the PM in the future. Will you pls pass on to the Russians? Thx. HRC",0.8266,positive,0.08125,positive,1.0,topic_1,0.07823021385254171,0.8384432252957223,0.0833265608517359
7255,87,Jake Sullivan,2010-04-03T04:00:00+00:00,Ive reviewed the memo from Bob and Derek and can agree its comments but would like to know what Jim thinks,I've reviewed the memo from Bob and Derek and can agree w its comments but would like to know what Jim thinks.,0.6124,positive,0.0,neutural,0.0,topic_2,0.08376657720978617,0.4205118698408125,0.4957215529494014
7257,116,Lauren Jiloty,2010-04-03T04:00:00+00:00,have to meet Baucus after the recess on trade issues April want to meet the Belgian FM Did we ever get date for Mort Zuckerman dinner for the Wiesels Id like to meet Phil Goldberg Jackie Novogartz Id like to see Missy Kincaid when she and her family are here June July,I have to meet w Baucus after the recess on trade issues April 28--I want to meet w the Belgian FM Did we ever get a date for Mort Zuckerman dinner for the Wiesels? I'd like to meet w: Phil Goldberg Jackie Novogartz I'd like to see Missy Kincaid when she and her family are here June 27-July 8.,0.6486,positive,0.0,neutural,0.0,topic_2,0.07161705457196423,0.3984151773305043,0.5299677680975314
7259,116,Lauren Jiloty,2010-04-03T04:00:00+00:00,PIs put the following on the list Walter Pincus move him up from Derek Harvey move him up Mona Ackerman move from And take off the following Belgian FM Height Turkish FM Lowey Cannon Rosen Goldberg McLarty the entry Frist Foxman Stern Rhodeen Osteen Straley Jacobs Magee,PIs put the following on the list: Walter Pincus (move him up from 12/9/08) Derek Harvey (move him up) Mona Ackerman (move from 9/24/08) And take off the following: Belgian FM Height Turkish FM Lowey Cannon Rosen Goldberg McLarty (the 1/4 entry Frist Foxman Stern Rhodeen Osteen Straley Jacobs Magee,0.0,neutural,0.0,neutural,1.0,topic_1,0.0640521232146927,0.8470021607400594,0.08894571604524791
7260,32,Cheryl Mills,2010-03-07T05:00:00+00:00,friend just emailed me telling me she was so sorry had such tough day in Canada Whats the news that suggests that back here,A friend just emailed me telling me she was so sorry I had such a tough day in Canada. What's the news that suggests that back here?,0.2403,positive,-0.2222222222222222,negative,0.0,topic_2,0.08650523158803441,0.10354867205813176,0.8099460963538339
